mode,season,route_id,route_name,dir_id,day_type_id,day_type_name,stop_name,parent_station,total_ons,total_offs,number_service_days,hour_of_service,average_ons,average_offs,average_flow,ObjectId
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Boston College,place-lake,0,1192,62,10:00:00,0,19,0,13189
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Boston College,place-lake,0,996,62,11:00:00,0,16,0,13190
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Boston College,place-lake,0,1098,62,12:00:00,0,18,0,13191
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Boston College,place-lake,0,1231,62,13:00:00,0,20,0,13192
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Boston College,place-lake,0,1379,62,14:00:00,0,22,0,13193
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Boston College,place-lake,0,1834,62,15:00:00,0,30,0,13194
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Boston College,place-lake,0,1812,62,16:00:00,0,29,0,13195
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Boston College,place-lake,0,1816,62,17:00:00,0,29,0,13196
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Boston College,place-lake,0,1803,62,18:00:00,0,29,0,13197
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Boston College,place-lake,0,1249,62,19:00:00,0,20,0,13198
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Boston College,place-lake,0,923,62,20:00:00,0,15,0,13199
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Boston College,place-lake,0,784,62,21:00:00,0,13,0,13200
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Kent Street,place-kntst,1,3,62,02:00:00,0,0,1,13201
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Kent Street,place-kntst,0,0,62,03:00:00,0,0,0,13202
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Kent Street,place-kntst,0,0,62,04:00:00,0,0,0,13203
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Kent Street,place-kntst,7,13,62,05:00:00,0,0,5,13204
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Kent Street,place-kntst,76,113,62,06:00:00,1,2,28,13205
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Kent Street,place-kntst,277,536,62,07:00:00,4,9,65,13206
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Kent Street,place-kntst,254,500,62,08:00:00,4,8,82,13207
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Kent Street,place-kntst,174,427,62,09:00:00,3,7,81,13208
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Kent Street,place-kntst,168,291,62,10:00:00,3,5,87,13209
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Kent Street,place-kntst,167,334,62,11:00:00,3,5,97,13210
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Kent Street,place-kntst,155,388,62,12:00:00,2,6,114,13211
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Kent Street,place-kntst,175,488,62,13:00:00,3,8,141,13212
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Kent Street,place-kntst,336,557,62,14:00:00,5,9,164,13213
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Kent Street,place-kntst,358,666,62,15:00:00,6,11,218,13214
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Kent Street,place-kntst,385,888,62,16:00:00,6,14,291,13215
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Kent Street,place-kntst,417,1636,62,17:00:00,7,26,509,13216
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Kent Street,place-kntst,337,1218,62,18:00:00,5,20,436,13217
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Kent Street,place-kntst,227,823,62,19:00:00,4,13,275,13218
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Kent Street,place-kntst,161,616,62,20:00:00,3,10,201,13219
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Kent Street,place-kntst,79,526,62,21:00:00,1,8,179,13220
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Kent Street,place-kntst,45,386,62,22:00:00,1,6,133,13221
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Kent Street,place-kntst,63,258,62,23:00:00,1,4,83,13222
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Lechmere,place-lech,99,30,62,00:00:00,2,0,7,13223
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Lechmere,place-lech,1,0,62,01:00:00,0,0,0,13224
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Lechmere,place-lech,0,0,62,02:00:00,0,0,0,13225
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Lechmere,place-lech,0,0,62,03:00:00,0,0,0,13226
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Lechmere,place-lech,53,0,62,04:00:00,1,0,1,13227
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Lechmere,place-lech,1007,131,62,05:00:00,16,2,42,13228
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Lechmere,place-lech,2241,751,62,06:00:00,36,12,130,13229
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Lechmere,place-lech,7474,4409,62,07:00:00,121,71,541,13230
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Lechmere,place-lech,10697,8967,62,08:00:00,173,145,1011,13231
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Lechmere,place-lech,8365,5758,62,09:00:00,135,93,666,13232
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Lechmere,place-lech,7562,4021,62,10:00:00,122,65,504,13233
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Lechmere,place-lech,6253,2564,62,11:00:00,101,41,374,13234
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Lechmere,place-lech,5844,2664,62,12:00:00,94,43,369,13235
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Lechmere,place-lech,7238,2820,62,13:00:00,117,45,408,13236
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Lechmere,place-lech,8422,2592,62,14:00:00,136,42,394,13237
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Lechmere,place-lech,8461,2686,62,15:00:00,136,43,380,13238
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Lechmere,place-lech,6149,3112,62,16:00:00,99,50,406,13239
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Lechmere,place-lech,5608,2712,62,17:00:00,90,44,423,13240
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Lechmere,place-lech,4853,3010,62,18:00:00,78,49,443,13241
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Lechmere,place-lech,4251,1524,62,19:00:00,69,25,224,13242
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Lechmere,place-lech,2320,854,62,20:00:00,37,14,103,13243
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Lechmere,place-lech,1162,455,62,21:00:00,19,7,68,13244
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Lechmere,place-lech,879,393,62,22:00:00,14,6,46,13245
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Lechmere,place-lech,667,103,62,23:00:00,11,2,20,13246
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Longwood,place-longw,45,248,62,00:00:00,1,4,49,13247
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Longwood,place-longw,9,55,62,01:00:00,0,1,12,13248
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Longwood,place-longw,3,8,62,02:00:00,0,0,1,13249
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Longwood,place-longw,0,0,62,03:00:00,0,0,0,13250
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Griggs Street,place-grigg,181,1722,62,20:00:00,3,28,188,13251
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Englewood Avenue,place-engav,126,945,62,14:00:00,2,15,24,13252
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Hawes Street,place-hwsst,55,287,62,22:00:00,1,5,139,13253
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Hynes Convention Center,place-hymnl,1695,2785,62,00:00:00,27,45,178,13254
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Hynes Convention Center,place-hymnl,277,779,62,01:00:00,4,13,46,13255
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Hynes Convention Center,place-hymnl,29,131,62,02:00:00,0,2,6,13256
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Gilman Square,place-gilmn,8980,1662,62,18:00:00,145,27,343,13257
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Hynes Convention Center,place-hymnl,0,0,62,03:00:00,0,0,0,13258
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Hynes Convention Center,place-hymnl,0,1,62,04:00:00,0,0,0,13259
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Hynes Convention Center,place-hymnl,462,2975,62,05:00:00,7,48,97,13260
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Hynes Convention Center,place-hymnl,974,6787,62,06:00:00,16,109,340,13261
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Hynes Convention Center,place-hymnl,1934,14347,62,07:00:00,31,231,623,13262
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Hynes Convention Center,place-hymnl,2661,21049,62,08:00:00,43,339,716,13263
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Hynes Convention Center,place-hymnl,2520,19222,62,09:00:00,41,310,619,13264
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Hynes Convention Center,place-hymnl,3105,14819,62,10:00:00,50,239,483,13265
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Hynes Convention Center,place-hymnl,3737,14308,62,11:00:00,60,231,481,13266
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Hynes Convention Center,place-hymnl,4944,16376,62,12:00:00,80,264,579,13267
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Hynes Convention Center,place-hymnl,5984,18054,62,13:00:00,97,291,655,13268
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Hynes Convention Center,place-hymnl,7207,21450,62,14:00:00,116,346,797,13269
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Hynes Convention Center,place-hymnl,9320,26078,62,15:00:00,150,421,982,13270
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Hynes Convention Center,place-hymnl,13375,29591,62,16:00:00,216,477,1323,13271
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Hynes Convention Center,place-hymnl,18525,34619,62,17:00:00,299,558,2032,13272
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Hynes Convention Center,place-hymnl,16136,28389,62,18:00:00,260,458,1623,13273
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Hynes Convention Center,place-hymnl,12791,20540,62,19:00:00,206,331,1131,13274
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Hynes Convention Center,place-hymnl,10558,14188,62,20:00:00,170,229,789,13275
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Hynes Convention Center,place-hymnl,8540,11820,62,21:00:00,138,191,669,13276
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Hynes Convention Center,place-hymnl,6507,8767,62,22:00:00,105,141,562,13277
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Hynes Convention Center,place-hymnl,3979,5874,62,23:00:00,64,95,376,13278
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Kenmore,place-kencl,1197,2373,62,00:00:00,19,38,163,13279
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Kenmore,place-kencl,181,694,62,01:00:00,3,11,42,13280
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Kenmore,place-kencl,23,90,62,02:00:00,0,1,5,13281
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Kenmore,place-kencl,1,0,62,03:00:00,0,0,0,13282
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Kenmore,place-kencl,2,1,62,04:00:00,0,0,0,13283
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Kenmore,place-kencl,303,2298,62,05:00:00,5,37,58,13284
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Kenmore,place-kencl,862,7176,62,06:00:00,14,116,227,13285
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Kenmore,place-kencl,1908,15504,62,07:00:00,31,250,387,13286
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Kenmore,place-kencl,3434,18584,62,08:00:00,55,300,463,13287
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Kenmore,place-kencl,3041,15688,62,09:00:00,49,253,429,13288
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Englewood Avenue,place-engav,128,1243,62,15:00:00,2,20,31,13289
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Hawes Street,place-hwsst,46,155,62,23:00:00,1,2,87,13290
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Griggs Street,place-grigg,157,1356,62,21:00:00,3,22,148,13291
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Kenmore,place-kencl,2574,9986,62,10:00:00,42,161,360,13292
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Kenmore,place-kencl,2682,9488,62,11:00:00,43,153,378,13293
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Kenmore,place-kencl,2785,10649,62,12:00:00,45,172,440,13294
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Kenmore,place-kencl,2974,11953,62,13:00:00,48,193,508,13295
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Kenmore,place-kencl,3377,14504,62,14:00:00,54,234,612,13296
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Kenmore,place-kencl,4272,17524,62,15:00:00,69,283,754,13297
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Kenmore,place-kencl,5469,20576,62,16:00:00,88,332,1052,13298
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Kenmore,place-kencl,7618,32711,62,17:00:00,123,528,1628,13299
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Kenmore,place-kencl,5715,29476,62,18:00:00,92,475,1237,13300
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Kenmore,place-kencl,4325,19050,62,19:00:00,70,307,915,13301
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Kenmore,place-kencl,3471,11311,62,20:00:00,56,182,672,13302
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Kenmore,place-kencl,4984,9187,62,21:00:00,80,148,602,13303
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Kenmore,place-kencl,6110,7177,62,22:00:00,99,116,558,13304
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Kenmore,place-kencl,3917,4891,62,23:00:00,63,79,367,13305
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Kent Street,place-kntst,7,124,62,00:00:00,0,2,41,13306
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Kent Street,place-kntst,1,23,62,01:00:00,0,0,10,13307
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Englewood Avenue,place-engav,137,1439,62,16:00:00,2,23,33,13308
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Englewood Avenue,place-engav,129,2656,62,17:00:00,2,43,48,13309
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Englewood Avenue,place-engav,122,2692,62,18:00:00,2,43,49,13310
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Englewood Avenue,place-engav,67,1733,62,19:00:00,1,28,30,13311
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Englewood Avenue,place-engav,18,1360,62,20:00:00,0,22,21,13312
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Englewood Avenue,place-engav,8,1004,62,21:00:00,0,16,15,13313
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Englewood Avenue,place-engav,0,754,62,22:00:00,0,12,11,13314
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Englewood Avenue,place-engav,0,500,62,23:00:00,0,8,8,13315
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Fairbanks Street,place-fbkst,0,169,62,00:00:00,0,3,19,13316
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Fairbanks Street,place-fbkst,0,46,62,01:00:00,0,1,5,13317
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Fairbanks Street,place-fbkst,0,5,62,02:00:00,0,0,0,13318
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Fairbanks Street,place-fbkst,0,0,62,03:00:00,0,0,0,13319
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Fairbanks Street,place-fbkst,0,0,62,04:00:00,0,0,0,13320
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Fairbanks Street,place-fbkst,5,9,62,05:00:00,0,0,2,13321
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Fairbanks Street,place-fbkst,69,86,62,06:00:00,1,1,16,13322
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Fairbanks Street,place-fbkst,342,305,62,07:00:00,6,5,49,13323
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Fairbanks Street,place-fbkst,283,437,62,08:00:00,5,7,47,13324
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Fairbanks Street,place-fbkst,137,368,62,09:00:00,2,6,45,13325
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Fairbanks Street,place-fbkst,100,348,62,10:00:00,2,6,45,13326
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Fairbanks Street,place-fbkst,129,390,62,11:00:00,2,6,48,13327
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Fairbanks Street,place-fbkst,115,500,62,12:00:00,2,8,58,13328
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Fairbanks Street,place-fbkst,103,549,62,13:00:00,2,9,64,13329
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Fairbanks Street,place-fbkst,170,746,62,14:00:00,3,12,91,13330
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Haymarket,place-haecl,1864,90,62,00:00:00,30,1,96,13331
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Haymarket,place-haecl,535,16,62,01:00:00,9,0,20,13332
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Haymarket,place-haecl,205,6,62,02:00:00,3,0,5,13333
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Fairbanks Street,place-fbkst,191,947,62,15:00:00,3,15,109,13334
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Gilman Square,place-gilmn,2466,856,62,19:00:00,40,14,142,13335
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Gilman Square,place-gilmn,1203,349,62,20:00:00,19,6,57,13336
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Gilman Square,place-gilmn,878,243,62,21:00:00,14,4,44,13337
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Haymarket,place-haecl,1,0,62,03:00:00,0,0,0,13338
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Fairbanks Street,place-fbkst,191,1319,62,16:00:00,3,21,144,13339
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Gilman Square,place-gilmn,497,164,62,22:00:00,8,3,27,13340
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Griggs Street,place-grigg,116,1335,62,22:00:00,2,22,142,13341
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Haymarket,place-haecl,1,0,62,04:00:00,0,0,0,13342
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Fairbanks Street,place-fbkst,188,2349,62,17:00:00,3,38,220,13343
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Gilman Square,place-gilmn,172,52,62,23:00:00,3,1,7,13344
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Griggs Street,place-grigg,86,810,62,23:00:00,1,13,92,13345
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Haymarket,place-haecl,7843,586,62,05:00:00,127,9,250,13346
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Fairbanks Street,place-fbkst,159,2369,62,18:00:00,3,38,212,13347
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Government Center,place-gover,5504,1312,62,00:00:00,89,21,172,13348
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Harvard Avenue,place-harvd,191,1490,62,00:00:00,3,24,59,13349
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Haymarket,place-haecl,12331,1743,62,06:00:00,199,28,618,13350
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Fairbanks Street,place-fbkst,124,1394,62,19:00:00,2,22,140,13351
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Government Center,place-gover,1558,216,62,01:00:00,25,3,42,13352
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Harvard Avenue,place-harvd,38,521,62,01:00:00,1,8,19,13353
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Haymarket,place-haecl,15761,2987,62,07:00:00,254,48,1223,13354
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Fairbanks Street,place-fbkst,33,951,62,20:00:00,1,15,99,13355
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Government Center,place-gover,432,51,62,02:00:00,7,1,12,13356
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,Harvard Avenue,place-harvd,9,42,62,02:00:00,0,1,2,13357
